2006	Algiers+16111+Algeria	36.732445	3.0875359	1	<li><a href="http://dx.doi.org/10.1016/j.isprsjprs.2006.09.004">Nemmour (2006) ISPRS J PHOTOGRAMM</a></li>
2006	Auckland+New+Zealand	-36.852097	174.76318	1	<li><a href="http://dx.doi.org/10.1016/j.ecolmodel.2006.03.032">Gevrey (2006) ECOL MODEL</a></li>
2006	Bandung+40132+Indonesia	-6.934469	107.60496	1	<li><a href="http://dx.doi.org/">Weliamto (2006) LECT NOTES COMPUT SC</a></li>
2006	Barcelona+08034+Spain	41.382893	2.1774323	1	<li><a href="http://dx.doi.org/10.1016/j.neunet.2005.11.003">Vellido (2006) NEURAL NETWORKS</a></li>
2006	Beijing+Peoples+R+China	39.921726	116.4305	2	<li><a href="http://dx.doi.org/10.1016/j.gloplacha.2006.02.006">Huang (2006) GLOBAL PLANET CHANGE</a></li><li><a href="http://dx.doi.org/10.1016/j.gloplacha.2006.02.006">Huang (2006) GLOBAL PLANET CHANGE</a></li>
2006	Birmingham+B15+2TT+W+Midlands+England	52.4797	-1.9026911	1	<li><a href="http://dx.doi.org/10.1162/neco.2006.18.10.2529">Tino (2006) NEURAL COMPUT</a></li>
2006	Birmingham+B4+7ET+W+Midlands+England	52.4797	-1.9026911	1	<li><a href="http://dx.doi.org/10.1162/neco.2006.18.10.2529">Tino (2006) NEURAL COMPUT</a></li>
2006	Bratislava+83232+Slovakia	48.1517	17.109306	1	<li><a href="http://dx.doi.org/10.2174/138620706777698472">Umbreit (2006) COMB CHEM HIGH T SCR</a></li>
2006	Bratislava+Slovakia	48.1517	17.109306	2	<li><a href="http://dx.doi.org/10.1162/neco.2006.18.10.2529">Tino (2006) NEURAL COMPUT</a></li><li><a href="http://dx.doi.org/10.1162/neco.2006.18.10.2529">Tino (2006) NEURAL COMPUT</a></li>
2006	Cambridge+MA+02139+USA	42.3751	-71.10561	1	<li><a href="http://dx.doi.org/10.1093/brain/awl244">du Boisgueheneuc (2006) BRAIN</a></li>
2006	Canterbury+New+Zealand	-43.494175	171.80984	2	<li><a href="http://dx.doi.org/10.1016/j.ecolmodel.2006.03.032">Gevrey (2006) ECOL MODEL</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2664.2006.01202.x">Worner (2006) J APPL ECOL</a></li>
2006	Chilung+Taiwan	25.131723	121.74465	2	<li><a href="http://dx.doi.org/10.1080/01431160500444814">Su (2006) INT J REMOTE SENS</a></li><li><a href="http://dx.doi.org/10.1080/01431160500444814">Su (2006) INT J REMOTE SENS</a></li>
2006	Cincinnati+OH+45221+USA	39.10145	-84.51246	1	<li><a href="http://dx.doi.org/10.1007/s10531-005-5099-0">Hopton (2006) BIODIVERS CONSERV</a></li>
2006	Cincinnati+OH+45268+USA	39.10145	-84.51246	1	<li><a href="http://dx.doi.org/10.1007/s10531-005-5099-0">Hopton (2006) BIODIVERS CONSERV</a></li>
2006	College+Pk+MD+20742+USA	38.99203	-76.946106	1	<li><a href="http://dx.doi.org/10.1080/01431160500444814">Su (2006) INT J REMOTE SENS</a></li>
2006	College+Stn+TX+77843+USA	30.59553	-96.307106	1	<li><a href="http://dx.doi.org/10.2136/sssaj2005.0087">Sharma (2006) SOIL SCI SOC AM J</a></li>
2006	Ctr+Informat+Technol+Kanagawa+2591292+Japan	0.0	0.0	1	<li><a href="http://dx.doi.org/10.1109/TNN.2006.875984">Kamimura (2006) IEEE T NEURAL NETWOR</a></li>
2006	Disaster+Prevent+Res+Inst+Kyoto+6110011+Japan	0.0	0.0	1	<li><a href="http://dx.doi.org/10.1002/esp.1236">Wang (2006) EARTH SURF PROC LAND</a></li>
2006	Dundee+DD1+4HN+Scotland	56.460594	-2.97019	1	<li><a href="http://dx.doi.org/10.1080/01431160500396501">Mills (2006) INT J REMOTE SENS</a></li>
2006	E-28049+Madrid+Spain	40.492863	-3.595067	1	<li><a href="http://dx.doi.org/10.1016/j.ecolmodel.2006.03.015">Garzon (2006) ECOL MODEL</a></li>
2006	E-43007+Tarragona+Spain	41.192535	1.5914818	1	<li><a href="http://dx.doi.org/10.1016/j.chemosphere.2005.11.078">Nadal (2006) CHEMOSPHERE</a></li>
2006	E-43201+Reus+Spain	0.0	0.0	1	<li><a href="http://dx.doi.org/10.1016/j.chemosphere.2005.11.078">Nadal (2006) CHEMOSPHERE</a></li>
2006	EP+BR-21945+Rio+De+Janeiro+Brazil	0.0	0.0	1	<li><a href="http://dx.doi.org/10.1016/j.nima.2005.11.132">dos Anjos (2006) NUCL INSTRUM METH A</a></li>
2006	ES-08034+Barcelona+Spain	41.294193	2.0769482	2	<li><a href="http://dx.doi.org/10.1016/j.neucom.2005.12.005">Vellido (2006) NEUROCOMPUTING</a></li><li><a href="http://dx.doi.org/10.1016/j.compbiomed.2005.09.004">Vellido (2006) COMPUT BIOL MED</a></li>
2006	F-24001+Perigueux+France	45.017673	0.5384505	1	<li><a href="http://dx.doi.org/10.1016/j.ecolmodel.2006.03.032">Gevrey (2006) ECOL MODEL</a></li>
2006	F-31062+Toulouse+France	43.60873	1.4353837	1	<li><a href="http://dx.doi.org/10.1111/j.1365-2664.2006.01202.x">Worner (2006) J APPL ECOL</a></li>
2006	F-75651+Paris+13+France	48.900814	2.3920527	5	<li><a href="http://dx.doi.org/10.1093/brain/awl244">du Boisgueheneuc (2006) BRAIN</a></li><li><a href="http://dx.doi.org/10.1093/brain/awl244">du Boisgueheneuc (2006) BRAIN</a></li><li><a href="http://dx.doi.org/10.1093/brain/awl244">du Boisgueheneuc (2006) BRAIN</a></li><li><a href="http://dx.doi.org/10.1093/brain/awl244">du Boisgueheneuc (2006) BRAIN</a></li><li><a href="http://dx.doi.org/10.1093/brain/awl244">du Boisgueheneuc (2006) BRAIN</a></li>
2006	GR-15236+Athens+Greece	38.01082	23.804148	1	<li><a href="http://dx.doi.org/10.1016/j.isprsjprs.2006.01.002">Keramitsoglou (2006) ISPRS J PHOTOGRAMM</a></li>
2006	GR-15780+Athens+Greece	38.034954	23.844057	1	<li><a href="http://dx.doi.org/10.1016/j.isprsjprs.2006.01.002">Keramitsoglou (2006) ISPRS J PHOTOGRAMM</a></li>
2006	GR-15784+Athens+Greece	38.034954	23.844057	1	<li><a href="http://dx.doi.org/10.1016/j.isprsjprs.2006.01.002">Keramitsoglou (2006) ISPRS J PHOTOGRAMM</a></li>
2006	Glen+Osmond+SA+5064+Australia	-34.95948	138.64897	1	<li><a href="http://dx.doi.org/10.1007/s00267-004-0058-1">Bryan (2006) ENVIRON MANAGE</a></li>
2006	Grad+Sch+Informat+Osaka+5691095+Japan	0.0	0.0	1	<li><a href="http://dx.doi.org/">Lee (2006) LECT NOTES COMPUT SC</a></li>
2006	Granada+Spain	37.1735	-3.5995338	1	<li><a href="http://dx.doi.org/10.1007/s10064-006-0064-z">Chacon (2006) B ENG GEOL ENVIRON</a></li>
2006	Gyeongbuk+South+Korea	36.5754	128.5058	1	<li><a href="http://dx.doi.org/">Lee (2006) LECT NOTES COMPUT SC</a></li>
2006	Havana+Cuba	22.188307	113.54931	1	<li><a href="http://dx.doi.org/10.1016/j.bmc.2005.08.009">Gonzalez (2006) BIOORGAN MED CHEM</a></li>
2006	I-38050+Trento+Italy	46.029594	11.383729	1	<li><a href="http://dx.doi.org/10.1016/j.ecolmodel.2006.03.015">Garzon (2006) ECOL MODEL</a></li>
